step,rank,reward,group,rollout,valid,msg,file
00,1,2.074164709188749,3,34,true,"ok",step00_group03_rollout034.txt
00,2,1.8000000000000003,1,60,true,"ok",step00_group01_rollout060.txt
00,3,1.3000000000000003,2,49,true,"ok",step00_group02_rollout049.txt
01,1,1.8000000000000003,1,14,true,"ok",step01_group01_rollout014.txt
01,2,1.8000000000000003,1,15,true,"ok",step01_group01_rollout015.txt
01,3,1.7333333333333334,4,37,true,"ok",step01_group04_rollout037.txt
02,1,2.0,1,59,true,"ok",step02_group01_rollout059.txt
02,2,1.954945333515407,6,34,true,"ok",step02_group06_rollout034.txt
02,3,1.9000000000000004,0,54,true,"ok",step02_group00_rollout054.txt
03,1,2.166666666666667,7,29,true,"ok",step03_group07_rollout029.txt
03,2,2.08,3,17,true,"ok",step03_group03_rollout017.txt
03,3,2.08,3,22,true,"ok",step03_group03_rollout022.txt
04,1,2.166666666666667,0,13,true,"ok",step04_group00_rollout013.txt
04,2,2.166666666666667,0,19,true,"ok",step04_group00_rollout019.txt
04,3,2.166666666666667,0,20,true,"ok",step04_group00_rollout020.txt
05,1,2.166666666666667,0,5,true,"ok",step05_group00_rollout005.txt
05,2,2.166666666666667,0,6,true,"ok",step05_group00_rollout006.txt
05,3,2.166666666666667,0,7,true,"ok",step05_group00_rollout007.txt
06,1,2.344639161775073,7,5,true,"ok",step06_group07_rollout005.txt
06,2,2.166666666666667,0,0,true,"ok",step06_group00_rollout000.txt
06,3,2.166666666666667,0,3,true,"ok",step06_group00_rollout003.txt
07,1,2.344639161775073,0,1,true,"ok",step07_group00_rollout001.txt
07,2,2.344639161775073,0,7,true,"ok",step07_group00_rollout007.txt
07,3,2.344639161775073,0,8,true,"ok",step07_group00_rollout008.txt
08,1,2.344639161775073,0,0,true,"ok",step08_group00_rollout000.txt
08,2,2.344639161775073,0,10,true,"ok",step08_group00_rollout010.txt
08,3,2.344639161775073,0,11,true,"ok",step08_group00_rollout011.txt
09,1,2.344639161775073,0,0,true,"ok",step09_group00_rollout000.txt
09,2,2.344639161775073,0,1,true,"ok",step09_group00_rollout001.txt
09,3,2.344639161775073,0,3,true,"ok",step09_group00_rollout003.txt
10,1,2.344639161775073,0,2,true,"ok",step10_group00_rollout002.txt
10,2,2.344639161775073,0,3,true,"ok",step10_group00_rollout003.txt
10,3,2.344639161775073,0,8,true,"ok",step10_group00_rollout008.txt
11,1,2.344639161775073,0,0,true,"ok",step11_group00_rollout000.txt
11,2,2.344639161775073,0,1,true,"ok",step11_group00_rollout001.txt
11,3,2.344639161775073,0,4,true,"ok",step11_group00_rollout004.txt
12,1,2.344639161775073,0,0,true,"ok",step12_group00_rollout000.txt
12,2,2.344639161775073,0,1,true,"ok",step12_group00_rollout001.txt
12,3,2.344639161775073,0,3,true,"ok",step12_group00_rollout003.txt
13,1,2.3447877296013773,2,41,true,"ok",step13_group02_rollout041.txt
13,2,2.344639161775073,0,0,true,"ok",step13_group00_rollout000.txt
13,3,2.344639161775073,0,2,true,"ok",step13_group00_rollout002.txt
14,1,2.3447877296013773,0,0,true,"ok",step14_group00_rollout000.txt
14,2,2.3447877296013773,0,1,true,"ok",step14_group00_rollout001.txt
14,3,2.3447877296013773,0,2,true,"ok",step14_group00_rollout002.txt
15,1,2.3720882408679866,0,13,true,"ok",step15_group00_rollout013.txt
15,2,2.3720882408679866,1,51,true,"ok",step15_group01_rollout051.txt
15,3,2.3447877296013773,0,1,true,"ok",step15_group00_rollout001.txt
16,1,2.3720882408679866,0,1,true,"ok",step16_group00_rollout001.txt
16,2,2.3720882408679866,0,2,true,"ok",step16_group00_rollout002.txt
16,3,2.3720882408679866,0,3,true,"ok",step16_group00_rollout003.txt
17,1,2.3720882408679866,0,0,true,"ok",step17_group00_rollout000.txt
17,2,2.3720882408679866,0,1,true,"ok",step17_group00_rollout001.txt
17,3,2.3720882408679866,0,3,true,"ok",step17_group00_rollout003.txt
18,1,2.3720882408679866,0,1,true,"ok",step18_group00_rollout001.txt
18,2,2.3720882408679866,0,3,true,"ok",step18_group00_rollout003.txt
18,3,2.3720882408679866,0,4,true,"ok",step18_group00_rollout004.txt
19,1,2.3720882408679866,0,0,true,"ok",step19_group00_rollout000.txt
19,2,2.3720882408679866,0,2,true,"ok",step19_group00_rollout002.txt
19,3,2.3720882408679866,0,3,true,"ok",step19_group00_rollout003.txt
20,1,2.3720882408679866,0,0,true,"ok",step20_group00_rollout000.txt
20,2,2.3720882408679866,0,1,true,"ok",step20_group00_rollout001.txt
20,3,2.3720882408679866,0,2,true,"ok",step20_group00_rollout002.txt
21,1,2.3720882408679866,0,0,true,"ok",step21_group00_rollout000.txt
21,2,2.3720882408679866,0,1,true,"ok",step21_group00_rollout001.txt
21,3,2.3720882408679866,0,2,true,"ok",step21_group00_rollout002.txt
22,1,2.3720882408679866,0,1,true,"ok",step22_group00_rollout001.txt
22,2,2.3720882408679866,0,2,true,"ok",step22_group00_rollout002.txt
22,3,2.3720882408679866,0,3,true,"ok",step22_group00_rollout003.txt
23,1,2.3720882408679866,0,0,true,"ok",step23_group00_rollout000.txt
23,2,2.3720882408679866,0,1,true,"ok",step23_group00_rollout001.txt
23,3,2.3720882408679866,0,3,true,"ok",step23_group00_rollout003.txt
24,1,2.3760704662020573,1,18,true,"ok",step24_group01_rollout018.txt
24,2,2.3720882408679875,5,48,true,"ok",step24_group05_rollout048.txt
24,3,2.3720882408679866,0,0,true,"ok",step24_group00_rollout000.txt
25,1,2.405841351161923,0,6,true,"ok",step25_group00_rollout006.txt
25,2,2.398796531594696,0,20,true,"ok",step25_group00_rollout020.txt
25,3,2.398638566944936,0,5,true,"ok",step25_group00_rollout005.txt
26,1,2.3959331394937955,0,15,true,"ok",step26_group00_rollout015.txt
26,2,2.394801888020679,1,35,true,"ok",step26_group01_rollout035.txt
26,3,2.3936475354359117,1,2,true,"ok",step26_group01_rollout002.txt
27,1,2.403477911769514,0,27,true,"ok",step27_group00_rollout027.txt
27,2,2.3995444443461387,1,38,true,"ok",step27_group01_rollout038.txt
27,3,2.399375506994989,1,11,true,"ok",step27_group01_rollout011.txt
28,1,2.4076438208516118,5,1,true,"ok",step28_group05_rollout001.txt
28,2,2.407314262228873,1,47,true,"ok",step28_group01_rollout047.txt
28,3,2.407059662662967,6,46,true,"ok",step28_group06_rollout046.txt
29,1,2.4090704916247114,1,23,true,"ok",step29_group01_rollout023.txt
29,2,2.407463087598001,3,53,true,"ok",step29_group03_rollout053.txt
29,3,2.4056249025901866,3,46,true,"ok",step29_group03_rollout046.txt
30,1,2.4385612464746482,1,33,true,"ok",step30_group01_rollout033.txt
30,2,2.408021928232649,2,44,true,"ok",step30_group02_rollout044.txt
30,3,2.4079844195600115,1,21,true,"ok",step30_group01_rollout021.txt
31,1,2.4430108443828384,0,20,true,"ok",step31_group00_rollout020.txt
31,2,2.4398732552435183,0,13,true,"ok",step31_group00_rollout013.txt
31,3,2.4398473193190426,0,19,true,"ok",step31_group00_rollout019.txt
32,1,2.4480187753059144,0,52,true,"ok",step32_group00_rollout052.txt
32,2,2.4467914613662076,1,29,true,"ok",step32_group01_rollout029.txt
32,3,2.4418510812009977,1,7,true,"ok",step32_group01_rollout007.txt
33,1,2.4474175915697054,2,7,true,"ok",step33_group02_rollout007.txt
33,2,2.4471547058281016,2,19,true,"ok",step33_group02_rollout019.txt
33,3,2.4448545970536197,2,61,true,"ok",step33_group02_rollout061.txt
34,1,2.466152689236886,0,23,true,"ok",step34_group00_rollout023.txt
34,2,2.4594117081556712,5,9,true,"ok",step34_group05_rollout009.txt
34,3,2.4570864193979998,2,63,true,"ok",step34_group02_rollout063.txt
35,1,2.4852146042970906,0,22,true,"ok",step35_group00_rollout022.txt
35,2,2.4675276245824294,0,25,true,"ok",step35_group00_rollout025.txt
35,3,2.4675071787552634,0,40,true,"ok",step35_group00_rollout040.txt
36,1,2.5200905075486832,0,21,true,"ok",step36_group00_rollout021.txt
36,2,2.489275790140837,0,37,true,"ok",step36_group00_rollout037.txt
36,3,2.4888593497646676,0,11,true,"ok",step36_group00_rollout011.txt
37,1,2.5246863732887537,0,55,true,"ok",step37_group00_rollout055.txt
37,2,2.5242063708350924,0,31,true,"ok",step37_group00_rollout031.txt
37,3,2.523700430880652,0,47,true,"ok",step37_group00_rollout047.txt
38,1,2.524760949479983,1,29,true,"ok",step38_group01_rollout029.txt
38,2,2.5239392211881877,0,29,true,"ok",step38_group00_rollout029.txt
38,3,2.5239105276589475,0,6,true,"ok",step38_group00_rollout006.txt
39,1,2.524065841663624,1,46,true,"ok",step39_group01_rollout046.txt
39,2,2.5239738877075792,1,17,true,"ok",step39_group01_rollout017.txt
39,3,2.5239587797211303,3,55,true,"ok",step39_group03_rollout055.txt
40,1,2.524810813859248,4,35,true,"ok",step40_group04_rollout035.txt
40,2,2.524772431841096,5,61,true,"ok",step40_group05_rollout061.txt
40,3,2.5246633502382383,7,62,true,"ok",step40_group07_rollout062.txt
41,1,2.5246737552228518,5,34,true,"ok",step41_group05_rollout034.txt
41,2,2.524568679505882,1,60,true,"ok",step41_group01_rollout060.txt
41,3,2.524262390113781,5,41,true,"ok",step41_group05_rollout041.txt
42,1,2.524322050677671,2,52,true,"ok",step42_group02_rollout052.txt
42,2,2.5242452972427,7,3,true,"ok",step42_group07_rollout003.txt
42,3,2.5241942578586927,7,50,true,"ok",step42_group07_rollout050.txt
43,1,2.5246120224575677,4,45,true,"ok",step43_group04_rollout045.txt
43,2,2.5245490536419077,5,44,true,"ok",step43_group05_rollout044.txt
43,3,2.524422521250632,0,56,true,"ok",step43_group00_rollout056.txt
44,1,2.5246360066111517,2,51,true,"ok",step44_group02_rollout051.txt
44,2,2.524590823579756,2,37,true,"ok",step44_group02_rollout037.txt
44,3,2.5244490949878235,2,7,true,"ok",step44_group02_rollout007.txt
